Id,SalePrice
2192,94080.77
2193,98853.6
2194,100052.15
2195,114317.305
2196,103041.266
2197,114199.63
2198,158914.7
2199,180163.62
2200,141894.86
2201,132481.22
2202,204189.31
2203,138040.89
2204,186436.33
2205,112112.1
2206,135775.61
2207,197845.73
2208,244632.81
2209,211916.08
2210,117801.22
2211,112408.12
2212,113725.12
2213,103147.16
2214,136119.2
2215,105604.91
2216,142347.27
2217,76508.58
2218,74660.89
2219,64657.875
2220,69281.695
2221,311711.9
2222,265099.78
2223,311546.06
2224,214794.11
2225,122475.68
2226,185746.17
2227,211021.86
2228,264674.12
2229,247508.45
2230,156857.47
2231,217189.94
2232,184133.78
2233,184274.84
2234,240750.56
2235,220788.66
2236,270518.5
2237,366396.0
2238,193220.62
2239,108202.695
2240,164019.55
2241,154538.33
2242,126203.54
2243,127245.66
2244,95623.23
2245,98085.44
2246,142474.12
2247,108616.45
2248,127404.59
2249,124817.34
2250,134931.67
2251,106821.11
2252,170534.17
2253,154541.7
2254,173266.27
2255,192085.17
2256,180805.11
2257,205410.58
2258,168241.78
2259,178293.02
2260,146718.03
2261,188944.92
2262,199126.83
2263,357681.88
2264,461374.06
2265,163667.36
2266,279132.8
2267,368434.94
2268,407000.1
2269,153150.97
2270,193667.06
2271,223349.69
2272,203058.53
2273,167798.08
2274,181895.2
2275,162883.83
2276,189755.38
2277,183532.44
2278,145779.94
2279,125515.06
2280,121236.414
2281,177820.28
2282,194618.17
2283,100476.78
2284,109088.164
2285,134951.11
2286,126307.086
2287,341069.12
2288,273620.1
2289,384283.38
2290,458074.06
2291,316895.84
2292,428629.62
2293,438119.4
2294,417760.72
2295,466405.94
2296,286570.16
2297,302319.56
2298,328386.75
2299,402132.22
2300,326903.75
2301,278469.72
2302,242775.34
2303,241844.56
2304,238964.77
2305,187143.36
2306,185769.7
2307,191737.81
2308,221155.75
2309,276803.5
2310,208588.44
2311,193278.48
2312,174407.53
2313,173972.12
2314,164501.27
2315,174195.1
2316,190228.83
2317,188154.66
2318,176677.6
2319,173910.25
2320,189030.89
2321,238318.4
2322,172779.84
2323,180255.73
2324,172800.61
2325,211317.48
2326,172825.0
2327,208517.03
2328,225282.92
2329,185533.88
2330,180748.73
2331,361695.6
2332,381252.9
2333,317925.97
2334,249658.62
2335,259236.75
2336,332580.38
2337,205339.89
2338,285970.38
2339,220477.45
2340,416099.12
2341,226878.2
2342,234857.33
2343,230660.34
2344,222228.08
2345,238505.08
2346,211458.19
2347,198690.94
2348,232410.92
2349,176525.16
2350,286440.38
2351,256450.27
2352,260082.42
2353,241753.23
2354,126847.41
2355,135800.75
2356,152349.03
2357,196958.86
2358,195642.42
2359,125138.67
2360,120120.52
2361,143113.08
2362,273343.12
2363,140209.38
2364,156352.81
2365,223447.06
2366,193091.31
2367,221752.16
2368,214197.83
2369,216618.39
2370,169425.69
2371,170766.23
2372,186846.27
2373,269471.03
2374,307931.12
2375,253091.5
2376,273122.94
2377,300585.4
2378,142550.52
2379,188390.75
2380,147186.11
2381,159912.77
2382,203874.66
2383,209980.98
2384,243508.8
2385,164382.69
2386,138249.97
2387,138018.64
2388,100168.62
2389,125076.75
2390,145632.08
2391,138396.78
2392,113029.45
2393,168496.9
2394,146204.31
2395,207201.6
2396,144947.61
2397,216994.67
2398,128117.26
2399,57117.652
2400,59090.7
2401,110818.74
2402,140868.25
2403,134969.0
2404,156076.9
2405,160782.11
2406,139626.38
2407,125761.99
2408,144295.23
2409,124801.29
2410,161715.08
2411,122512.125
2412,152132.55
2413,133480.3
2414,140236.92
2415,129466.72
2416,124742.734
2417,133506.28
2418,128510.19
2419,129304.47
2420,127459.53
2421,145876.31
2422,112723.51
2423,117814.71
2424,150660.73
2425,204345.14
2426,127246.375
2427,130563.93
2428,178945.44
2429,118283.15
2430,131546.67
2431,114183.51
2432,143457.02
2433,143783.55
2434,137180.52
2435,145709.33
2436,108062.445
2437,110178.87
2438,131116.45
2439,110007.83
2440,119730.87
2441,98022.59
2442,102325.234
2443,125938.43
2444,131160.97
2445,85230.22
2446,130181.73
2447,179890.97
2448,140131.58
2449,110577.83
2450,143599.23
2451,127615.35
2452,197132.3
2453,91671.28
2454,124093.94
2455,121130.44
2456,133781.44
2457,126689.63
2458,119476.62
2459,109952.78
2460,137826.98
2461,119315.95
2462,134559.02
2463,124356.34
2464,175186.84
2465,131859.17
2466,114339.555
2467,137140.1
2468,81172.19
2469,76972.875
2470,183855.12
2471,206020.33
2472,159336.58
2473,116224.8
2474,89433.44
2475,219205.05
2476,112844.08
2477,128808.21
2478,148435.05
2479,103291.664
2480,153056.94
2481,124088.38
2482,126119.8
2483,113246.97
2484,125346.27
2485,126071.81
2486,153685.28
2487,190711.81
2488,156408.0
2489,143987.19
2490,149307.9
2491,90834.18
2492,185494.08
2493,153913.95
2494,153490.05
2495,90815.305
2496,251179.16
2497,153868.03
2498,117304.04
2499,90315.82
2500,131296.89
2501,139767.48
2502,150320.6
2503,103864.586
2504,176071.05
2505,225924.52
2506,260339.25
2507,281009.97
2508,260691.06
2509,217536.1
2510,218402.1
2511,180771.5
2512,206831.03
2513,220891.62
2514,236762.33
2515,153566.19
2516,166357.36
2517,139225.75
2518,154410.44
2519,219725.38
2520,210408.92
2521,188276.16
2522,223757.98
2523,123710.734
2524,139342.66
2525,150841.88
2526,133248.31
2527,114129.4
2528,127618.74
2529,130310.67
2530,113101.04
2531,244118.22
2532,221564.47
2533,198347.52
2534,226244.9
2535,311160.38
2536,228906.58
2537,222020.48
2538,181267.81
2539,192904.67
2540,177630.11
2541,179616.02
2542,166227.64
2543,128149.516
2544,121802.53
2545,136652.98
2546,130460.74
2547,141727.28
2548,151834.84
2549,165324.11
2550,516445.5
2551,138296.39
2552,128248.54
2553,83739.766
2554,109228.28
2555,120627.01
2556,104697.98
2557,114061.51
2558,152544.58
2559,131435.94
2560,139526.83
2561,125723.03
2562,121715.445
2563,141576.67
2564,202048.25
2565,133446.7
2566,161462.81
2567,127573.48
2568,183138.88
2569,201827.94
2570,117037.53
2571,182405.58
2572,153522.27
2573,205862.83
2574,251349.78
2575,126496.586
2576,121216.65
2577,158651.83
2578,86086.65
2579,71483.52
2580,120611.016
2581,111486.13
2582,107942.97
2583,266577.6
2584,172389.92
2585,187171.03
2586,213523.77
2587,193534.84
2588,145225.45
2589,147875.23
2590,223801.52
2591,216917.92
2592,217335.38
2593,249834.4
2594,181284.25
2595,194656.78
2596,330609.0
2597,191054.42
2598,277570.88
2599,299428.1
2600,138387.28
2601,147011.45
2602,80326.11
2603,94516.76
2604,83677.734
2605,75799.46
2606,150624.81
2607,190091.9
2608,202309.7
2609,162199.45
2610,114434.25
2611,122559.914
2612,153407.95
2613,134835.84
2614,130660.336
2615,154837.8
2616,142365.47
2617,174529.16
2618,178434.55
2619,189621.86
2620,184147.12
2621,179623.36
2622,184734.45
2623,245442.06
2624,306556.9
2625,275976.6
2626,179545.45
2627,172018.11
2628,456091.16
2629,483003.47
2630,336390.97
2631,464404.2
2632,431832.03
2633,299968.3
2634,414565.03
2635,158738.1
2636,180399.52
2637,172764.67
2638,251985.34
2639,186522.95
2640,153456.69
2641,105367.695
2642,193573.62
2643,102322.89
2644,128519.62
2645,102952.96
2646,94847.24
2647,101802.83
2648,144702.31
2649,145032.23
2650,137845.53
2651,143864.73
2652,420171.25
2653,250201.11
2654,249761.48
2655,404915.28
2656,312001.56
2657,332994.84
2658,284595.88
2659,282314.38
2660,350561.7
2661,320678.72
2662,339566.47
2663,281431.03
2664,273541.84
2665,332373.62
2666,281046.44
2667,167153.78
2668,176778.38
2669,178275.86
2670,275406.88
2671,180870.48
2672,193089.47
2673,210292.98
2674,205651.3
2675,164004.23
2676,188784.98
2677,191967.23
2678,251270.92
2679,273333.47
2680,282859.03
2681,401087.78
2682,325797.34
2683,508224.97
2684,314299.03
2685,327294.62
2686,263979.4
2687,337854.16
2688,217168.6
2689,205159.22
2690,459600.34
2691,189576.84
2692,124800.445
2693,194283.81
2694,127248.68
2695,192109.72
2696,187506.73
2697,190184.55
2698,200260.36
2699,176519.95
2700,160948.72
2701,152685.45
2702,113142.69
2703,124982.67
2704,140847.16
2705,122659.54
2706,117275.4
2707,127692.66
2708,133422.52
2709,109505.41
2710,125736.09
2711,279187.38
2712,374611.5
2713,167857.62
2714,154275.02
2715,171301.73
2716,153943.9
2717,182093.77
2718,228692.73
2719,157595.03
2720,172738.16
2721,138715.78
2722,157416.28
2723,141975.11
2724,129892.66
2725,135841.55
2726,147570.52
2727,187315.48
2728,171620.44
2729,147675.27
2730,146079.72
2731,128282.8
2732,126633.58
2733,156055.31
2734,143549.39
2735,136962.98
2736,146608.23
2737,125602.1
2738,132967.02
2739,161116.42
2740,133850.22
2741,144511.58
2742,156022.6
2743,151573.86
2744,158973.66
2745,133804.02
2746,139991.58
2747,145545.73
2748,120137.37
2749,130667.945
2750,135449.2
2751,134025.98
2752,190222.84
2753,145667.23
2754,218294.25
2755,129631.29
2756,96146.65
2757,64971.633
2758,86499.37
2759,158281.4
2760,123962.29
2761,149985.8
2762,145092.0
2763,186577.22
2764,146393.77
2765,290477.06
2766,138424.78
2767,91545.125
2768,123694.92
2769,126624.04
2770,138449.33
2771,114350.67
2772,116211.484
2773,155018.78
2774,140323.73
2775,125087.14
2776,136523.11
2777,141239.8
2778,94975.41
2779,127452.24
2780,99503.29
2781,96678.1
2782,97116.484
2783,101736.25
2784,126303.83
2785,139045.97
2786,73436.05
2787,123440.85
2788,79161.125
2789,172108.05
2790,95195.85
2791,120167.73
2792,63756.117
2793,176644.89
2794,103394.945
2795,124172.89
2796,99556.06
2797,192341.27
2798,111090.78
2799,118126.24
2800,63486.062
2801,109173.086
2802,134097.72
2803,155714.58
2804,130465.23
2805,98323.414
2806,81070.53
2807,154956.56
2808,153580.25
2809,138248.27
2810,133138.58
2811,160184.45
2812,151505.78
2813,154629.42
2814,161232.92
2815,95635.09
2816,240669.75
2817,153435.45
2818,131298.14
2819,162945.5
2820,142756.2
2821,114178.94
2822,198338.61
2823,294997.97
2824,177518.52
2825,143048.8
2826,133067.22
2827,139226.3
2828,212111.8
2829,209048.27
2830,221310.61
2831,176982.98
2832,249763.4
2833,296246.88
2834,207708.08
2835,214687.64
2836,196460.4
2837,160205.84
2838,147093.22
2839,182134.06
2840,198712.53
2841,206280.23
2842,227996.77
2843,146580.14
2844,164973.69
2845,122492.14
2846,210733.66
2847,201701.89
2848,209108.28
2849,203359.3
2850,277566.66
2851,230647.34
2852,234739.11
2853,237830.5
2854,140986.39
2855,204274.81
2856,202708.7
2857,187130.89
2858,196990.42
2859,124175.73
2860,125433.805
2861,122904.39
2862,198440.95
2863,123844.71
2864,237707.36
2865,135172.66
2866,134475.9
2867,93266.766
2868,97800.55
2869,118543.8
2870,132060.52
2871,83937.65
2872,52954.566
2873,99170.67
2874,143721.03
2875,118943.66
2876,159599.06
2877,137240.97
2878,164192.02
2879,145258.97
2880,99507.18
2881,146539.89
2882,171786.62
2883,184932.05
2884,185900.16
2885,190992.48
2886,216813.28
2887,90978.44
2888,132865.34
2889,56314.875
2890,80446.54
2891,136830.08
2892,52661.01
2893,91827.11
2894,52765.88
2895,298507.2
2896,272325.25
2897,206605.08
2898,150916.83
2899,212753.81
2900,159067.69
2901,180440.62
2902,190065.6
2903,347018.53
2904,355167.56
2905,97569.78
2906,208646.12
2907,108054.72
2908,134886.25
2909,147053.94
2910,79636.35
2911,78725.89
2912,145996.42
2913,83477.76
2914,75752.64
2915,79119.31
2916,82070.53
2917,154752.89
2918,119308.12
2919,223406.58
